Aegon Frey;per:parents;Stevron
Aegon Frey;per:parents;Stevron
Aegon Frey;per:parents;Stevron
Walda Frey;per:parents;Merrett
Walda Frey;per:parents;Merrett
Aegon Frey;per:parents;Stevron
Aegon Frey;per:parents;Stevron
Aegon Frey;per:parents;Stevron
Tyrion;per:spouse;Sansa
Baelor Targaryen;per:parents;Daeron II
Maester Cressen;per:children;Devan
Davos;per:children;Devan
Devan;per:parents;Baelor
Davos;per:children;Devan
Devan;per:parents;Davos
Meera;per:siblings;Jojen
Tyrion;per:spouse;Sansa
Tyrion;per:spouse;Sansa
Shae;per:spouse;Ser Tallad
Joffrey Baratheon;per:spouse;Margaery
Aemon Targaryen;per:parents;Maekar
Aemon Targaryen;per:parents;Maekar
Joffrey;per:spouse;Margaery
Queen Cersei;per:spouse;Tyrell
Walder Frey;per:parents;Ryman
Kevan Lannister;per:spouse;Sansa
Loras;per:siblings;Joffrey
the Lady Leonette;per:spouse;Garlan Tyrell
Tyrion;per:parents;Tywin
Riverrun;per:spouse;Hoster Tully
Tyrion;per:siblings;Cersei
Cersei;per:children;Robert
Aegon Targaryen;per:parents;Rhaegar
Grenn;per:siblings;Pypar
Gunthor;per:parents;Gurn
Joffrey;per:parents;Mace Tyrell
Sansa;per:spouse;Mace Tyrell
Ser Osfryd;per:siblings;Osney
Tysha;per:spouse;Tyrion
Aemon Aemon Targaryen;per:parents;Maekar I)
Lord Tywin;per:spouse;Lady Joanna
Ser Osney;per:siblings;Ser Osfryd
Ser Garlan;per:siblings;Loras Tyrell
Aemon Aemon Targaryen;per:parents;Maekar I)
Aemon Aemon Targaryen;per:parents;Maekar I)
Hoster Tully;per:spouse;Jon Arryn
Aemon Aemon Targaryen;per:parents;Maekar I)
Margaery;per:spouse;Tommen
Val;per:siblings;Dalla
Ser Endrew Tarth;per:siblings;Ser Aladale Wynch
Tywin;per:siblings;Ser Kevan
Jaehaerys;per:parents;Aegon
Jaehaerys;per:parents;Aegon
Jaehaerys;per:parents;Aegon
Ser Emmon Frey;per:spouse;Genna
Bolton;per:children;Ramsay
Aemon Targaryen;per:parents;Maekar I)
Samwell Tarly;per:siblings;Gilly
Stannis;per:spouse;Queen Cersei
Aegon Targaryen;per:parents;Rhaegar
Aemon Targaryen;per:parents;Maekar
Aemon Aemon Targaryen;per:parents;Maekar I)
Eddard Stark's;per:children;Catelyn Stark's
Nestor Royce;per:children;Myranda
Sansa;per:children;Myranda
Myranda;per:parents;Nestor
Jon;per:spouse;Petyr
Lysa;per:spouse;Robert
Merrett;per:siblings;Walder
Walder Frey;per:parents;Ryman
Walder Frey;per:parents;Ryman
Walda Frey;per:parents;Walton
Walda Frey;per:parents;Walton
Walda Frey;per:parents;Walton
Stevron;per:children;Ser Ryman
Stevron;per:children;Ser Ryman
Walder Frey;per:parents;Ryman
Walder Frey;per:parents;Ryman
Walder Frey;per:parents;Ryman
Baelor Targaryen;per:parents;Daeron II
Baelor Targaryen;per:parents;Daeron II
Baelor Targaryen;per:parents;Daeron II
Baelor Targaryen;per:parents;Daeron II
Baelor Targaryen;per:parents;Daeron II
Baelor Targaryen;per:parents;Daeron II
Aegon Frey;per:parents;Stevron
Kyra;per:spouse;Garse Goodbrook
